url	title	category	content
https://oto.detik.com/mobil/d-4552278/baru-diproduksi-2-tahun-lagi-mobil-super-ini-ludes-terpesan	Baru Diproduksi 2 Tahun Lagi, Mobil Super Ini Ludes Terpesan	detikOto	" Jakarta - Aston Martin pastikan baru akan memproduksi AM-RB 003 2 tahun mendatang. Tapi siapa yang sangka, mobil ini sudah ludes terpesan, dan Aston Martin bakal minta maaf kepada pencintanya yang tidak kebagian. Seperti dikutip leftlane, dikatakan Aston Martin berencana hanya akan memproduksi 500 unit AM-RB 003. Dan bos Aston Martin Andy Palmer mengatakan dalam laporan keuangan kuartal pertama 2019, AM-RB 003 kini sudah terpesan lebih dari 500 unit. Baca juga: Aston Martin Pamer Mobil Listrik Pertama di Asia ""Saat ini kamu memiliki tugas untuk bisa memenuhi permintaan pelanggan yang telah mendaftar (memesan AM-RB 003) dan terus bertambah,"" kata Andy. Aston Martin AM RB 003 Foto: Aston Martin Aston Martin memperkenalkan AM-RB 003 di Geneva Motor Show 2019, tetapi perusahaan belum mengungkapkan rincian hypercar. Baca juga: Aston Martin Beri Nama Valhalla untuk Mobil Barunya Namun, dikatakan AM-RB 003 akan ditenagai oleh drivetrain hybrid-V6 yang mampu menghasilkan lebih dari 1.000 tenaga kuda. Performa, seperti yang diharapkan, akan fenomenal, dengan mencapai 0-96 km/jam hanya 2,5 detik. (lth/ruk) aston martin mobil mobil super mobil mewah "
https://news.detik.com/berita-jawa-tengah/d-4552207/awali-waisak-para-bhikku-ambil-air-berkah-di-mata-air-temanggung	Awali Waisak, Para Bhikku Ambil Air Berkah di Mata Air Temanggung	detikNews	" Temanggung - Pengambilan air berkah dilakukan di Umbul Jumprit, Parakan, Kabupaten Temanggung. Hal ini dilakukan terkait rangkaian perayaan Tri Suci Waisak 2563 BE/2019. Selanjutnya, air berkah tersebut dibawa untuk disemayamkan di Candi Mendut. Sebelum dilakukan pengambilan air berkah, terlebih dahulu dilakukan puja bhakti pensakralan air berkah oleh para Bhikku Sangha dan rohaniawan. Selain itu, oleh majelis-majelis Agama Buddha secara bergantian. Wakil Ketua Pengambilan Air Berkah, Martinius Nata, mengatakan setiap tahunnya umat Buddha mengadakan acara Puja Bhakti Waisak. Untuk hari ini melakukan puja bhakti air berkah dan besok dilanjutkan dengan melakukan puja bhakti api. Nantinya api dan air berkah akan disemayamkan di Candi Mendut. Pengambilan air suci untuk Waisak 2019 (Foto: Eko Susanto/detikcom) ""Akan digunakan untuk merayakan detik-detik Waisak pada tanggal 19 Mei di Candi Borobudur,"" katanya saat ditemui di sela-sela pengambilan air berkah di Umbul Jumprit, Kamis (16/5/2019). Salah satu rohaniawan, Bhiksu Diana Duta mengatakan, air suci di dalam Agama Buddha menjadi makna sangat tinggi. Hal ini karena air memberikan kehidupan di bagi seluruh makhluk hidup tanpa terkecuali. Pengambilan air suci untuk Waisak 2019 (Foto: Eko Susanto/detikcom) ""Air mempunyai sifat rendah hati, dimana air ketika memberi kehidupan dia tidak memilih kepada siapapun. Air walaupun dihina, artinya ketika orang sudah menggunakan air, dia dibuang di selokan, dikotori, dia tetap tenang tidak pernah marah, tetap memberikan sumbangsih kepada kehidupan,"" ujarnya. (mbr/mbr) hari raya waisak temanggung "
https://news.detik.com/berita-jawa-barat/d-4552113/koboi-penembak-rumah-mobil-di-ciparay-bandung-ditangkap	Koboi Penembak Rumah-Mobil di Ciparay Bandung Ditangkap	detikNews	" Kabupaten Bandung - Polisi menangkap koboi yang diduga pelaku penembakan satu rumah dan tiga mobil warga di kompleks Baranangsiang, Desa Gunung Leutik, Kecamatan Ciparay, Kabupaten Bandung, Jawa Barat. Pelaku berjumlah tiga orang. ""Sudah ditangkap,"" kata Kapolres Bandung AKBP Indra Hermawan via sambungan telepon, Kamis (16/5/2019). Baca juga: Warga Ciparay Bandung Resah Teror Koboi Tembak Rumah-Mobil Indra belum mengungkapkan soal motif penembakan tersebut. Begitu pun soal lokasi dan kapan penangkapan pelaku. Menurut dia, personel Reskrim tengah memeriksa sang koboi di Mapolres Bandung. ""Masih diperiksa, pelaku ada tiga orang,"" ucap Indra. Dia berjanji menyampaikan keterangan lengkap soal kasus ini pada Jumat (17/5/2019). ""Besok kita ekspose,"" kata Indra. Diberitakan sebelumnya, Kepala Dusun Baranangsiang Ciparay Bobby Manafe mengatakan insiden itu berlangsung pada Selasa (14/5) malam. Lokasinya di RW 9 dan 12. Baca juga: Detik-detik Koboi Tembak Rumah Warga di Ciparay Bandung Pihaknya mendapatkan laporan dari warga, inisial DS, yang kaca rumahnya bolong oleh peluru. ""Kejadiannya pukul 23.45 WIB. Saya dapat laporan ada warga rumahnya ditembak,"" kata Bobby di kantor Dusun Baranangsiang Ciparay, Kabupaten Bandung, Jawa Barat, Kamis (16/5/2019). Selain di rumah DS, Bobby mengungkapkan, kejadian serupa terjadi di area rumah warga lainnya. Tiga mobil menjadi sasaran penembakan misterius. ""Kaca rumah satu, dan tiga kaca mobil. Dua mobil merupakan milik warga yang sedang bertamu dan satu milik warga sini,"" Bobby menambahkan. (bbn/bbn) penembakan di bandung koboi di ciparay ciparay polres bandung kabupaten bandung "
https://news.detik.com/berita/d-4551981/baru-baru-ini-beredar-video-foto-geng-motor-jakarta-ini-faktanya	Baru-baru Ini Beredar Video-Foto Geng Motor Jakarta, Ini Faktanya	detikNews	[Gambas:Video 20detik]
https://inet.detik.com/cyberlife/d-4551972/blockchain-untuk-pemilu-2024	Blockchain untuk Pemilu 2024	detikInet	 Jakarta - Tulisan ini adalah tulisan ketiga dari 3 seri artikel mengenai Blockchain. tulisan pertama dan kedua bisa diakses di sini dan di sini. 
https://oto.detik.com/mobil/d-4551926/di-2020-mobil-mini-bakal-makin-ngebut	Di 2020 Mobil MINI Bakal Makin Ngebut	detikOto	 Jakarta - Setelah dikabarkan akan ikut melahirkan mobil listrik, bukan berarti MINI akan melupakan mobil yang syarat dengan performa tinggi. Karena akan ada dua model terbaru, yang mampu mengeluarkan 301 tenaga kuda dan siap diperkenalkan pada 2020. Seperti dikutip leftlanenews, MINI akan melahirkan mobil paling ngebut yang pernah diperkenalkan, yang disajikan dalam Clubman John Cooper Work (JCW) dan Countryman John Cooper Works (JCW). Baca juga: Mobil SUV untuk Kaum Milenial Kedua model MINI ini dikatakan akan diselipkan dengan mesin Turbocharged 2.0 liter empat silinder. Mesin ini akan mampu menyemburkan 301 tenaga kuda di 5.000-6.250 rpm, dan torsi mencapai 331 lb-ft mulai dari 1.750 hingga 4.500 rpm. Ketangguhan mesin ini juga akan dikawinkan dengan 8 percepatan otomatis, bersama dengan MINI All4 All Wheel Drive. MINI Countryman Foto: Pool (Leftlanenews) Dengan ketangguhan yang ditawarkan, MINI Clubman JCW dikatakan bisa berlari 0-96 km/jam hanya dalam 4,9 detik. Sedangkan untuk Countryman JCW dikatakan bisa berlari 0-96 km/jam hanya dalam 5,1 detik. Baca juga: Penguasa BMW yang Tajir Melintir Untuk menunjang performa terbaik, mobil asal Inggris di bawah payung BMW Group ini dikatakan akan melakukan perubahan pada bagian suspensi dan sasis. Begitu juga dengan sistem pengereman yang diklaim bakal lebih oke. MINI Countryman JCW Foto: Pool (Leftlanenews) Soal desain mobil ini juga dikatakan akan memiliki tampang yang berbeda. Yakni memiliki bumper yang berbeda dengan ventilasi udara yang lebih besar. Begitu juga dengan pelek 18 inci dengan desain baru juga akan disediakan. Ruang kabin juga dipermak agar lebih menambah kenyamanan saat berkendara. Seperti bakal tersajinya layar sentuh 6,5 inci, dan untuk 8,8 inci dengan budget yang lebih mahal pastinya. (lth/ddn) mobil mini mobil mini bmw group indonesia bmw 
https://news.detik.com/berita-jawa-barat/d-4551832/ka-mutiara-selatan-mogok-hampir-4-jam-di-manonjaya-tasikmalaya	KA Mutiara Selatan Mogok Hampir 4 Jam di Manonjaya Tasikmalaya	detikNews	" Tasikmalaya - Lokomotif Kereta Api (KA) Mutiara Selatan mengalami gangguan saat dalam perjalanan di wilayah Manonjaya, Tasikmalaya, Kamis (16/5/2019) pagi. Akibatnya KA jurusan tujuan Bandung itu mogok selama lebih dari 3 jam. Baca juga: Terkendala Syarat, Mudik Gratis Jakarta-Ciamis Menyisakan 7 Bus Informasi awal menyebutkan bagian lokomotif KA Mutiara Selatan tersebut terbakar dan mengeluarkan asap saat dalam perjalanan. Namun hal itu dibantah oleh PT KAI Daop 2 Bandung. Lokomotif tersebut tidak terbakar, tapi hanya mengalami gangguan. ""Gangguan saja, tadi mendapat laporan langsung dari masinisnya. Tidak ada asap apapun, hanya lokomotifnya saja,"" ujar Manager Humas PT KAI Daop 2 Bandung Noxy Citrea saat dihubungi via telepon. Noxy menjelaskan akibat gangguan tersebut 175 penumpang tertahan selama 3 jam lebih. Untuk mengatasinya, Daop 2 Bandung langsung mendatangkan lokomotif pengganti dari Bandung. Baca juga: Detik-detik Koboi Tembak Rumah Warga di Ciparay Bandung Meski harus menunggu lama hingga 3 jam, namun kejadian tersebut tak mengganggu jadwal perjalanan KA lain. Kejadian itu terjadi sekitar pukul 6.00 WIB dan penumpang kembali diberangkatkan sekitar pukul 9.50 WIB. ""Sudah beres, ada lokomotif pengganti dari Bandung. Kejadian ini tidak mengganggu perjalanan kereta lainnya. Mohon maaf atas ketidaknyamanan tersebut, kita berusaha maksimal untuk mengatasinya,"" ujar Noxy. (tro/tro) kereta api tasikmalaya daop 2 bandung "
https://wolipop.detik.com/hijab-update/d-4551836/koleksi-lebaran-sederet-brand-lokal-ludes-di-minggu-pertama-ramadan	Koleksi Lebaran Sederet Brand Lokal Ludes di Minggu Pertama Ramadan	Wolipop	A post shared by CALLAthelabel (@callathelabel) on May 11, 2019 at 8:17am PDT
https://news.detik.com/berita/d-4551816/kontroversi-poyuono-sebut-ahy-boncel-hingga-ajakan-tolak-bayar-pajak	Kontroversi Poyuono: Sebut AHY Boncel hingga Ajakan Tolak Bayar Pajak	detikNews	" Jakarta - Waketum Partai Gerindra Arief Poyuono kembali jadi sorotan usai menyerukan ajakan 'tolak bayar pajak'. Ucapannya tersebut dinilai mengandung unsur pelanggaran hukum oleh sejumlah pihak. Namun, ternyata, bukan kali ini saja Arief menuai kontroversi. Sekilas Mengenal Sang Pencetus 'Kontroversi' Arief Poyuono memiliki nama lengkap FX Arief Poyuono. Dia lahir pada 4 Februari 1971 di Jakarta. Dia merupakan lulusan SMAN 40 dan pernah kuliah di Fakultas Ekonomi Universitas Jayabaya. Dia pun sempat bekerja sebagai karyawan perusahaan BUMN PT Merpati. Selain itu, Arief dikenal sebagai aktivis karena beberapa aksinya, seperti pemogokan Pelabuhan Tanjung Priok, Advokasi Serikat Pekerja PT DKB, melepaskan Indosat dari ST Telemedia, menolak pembangunan gedung DPR RI, sampai ikut pemogokan buruh nasional. Pada 2014, dia mencalonkan diri sebagai caleg DPR Gerindra untuk Dapil Kalimantan Barat dan hasilnya gagal. Meskipun begitu, dia akhirnya menduduki posisi waketum di Partai Gerindra. Sebelumnya, Poyuono juga pernah menjadi kader PDIP. Baca juga: Gerindra: Ajakan Poyuono untuk Tak Bayar Pajak Bukan Sikap Partai Menyatakan 'Wajar PDIP Sama Dengan PKI' Pada 2017, Arief Poyuono pernah mengeluarkan pernyataan soal 'wajar PDIP disamakan dengan PKI'. Arief mengaku tak berniat dan tak mungkin menyamakan PDIP dengan PKI karena dirinya juga 'berdarah banteng'. ""Nggak mungkin saya mengatakan PDIP itu PKI. Ayah saya sendiri, kakek saya sendiri PNI,"" ujar Arief. Kendati demikian, dia tetap dilaporkan atas dugaan pencemaran nama baik dan ujaran kebencian dengan pasal yang disangkakan adalah Pasal 156 KUHP, Pasal 310 KUHP, dan Pasal 311 KUHP. Arief bahkan juga sudah melakukan permintaan maaf secara terbuka. ""Sudah, permintaan maaf bagaimana, kan (sudah) di media (online), orang kagak ada TV. Suratnya sudah di-publish sama saya ke mana-mana, sudah ada surat terbuka, di detik saja sudah dimasukin. Jadi, kurang apa lagi?"" ujarnya. ""Apa kurang saya disuruh kembali ke PDIP? Apa saya harus kembali lagi ke PDIP?"" imbuh Arief, yang pernah menjadi kader PDIP. Baca juga: Poyuono Jawab Desmond: Saya Memang Spesial Bakar-membakar! Menyebut AHY 'Boncel' Pada 2018, Arief Poyuono menjuluki Agus Harimurti Yudhoyono (AHY) sebagai 'anak boncel' seusai putra SBY tersebut masuk bursa cawapres untuk Prabowo Subianto. Menurut Arief, julukan itu disematkannya karena AHY dinilai masih 'miskin' pengalaman di dunia politik. ""Saya menyebut dia itu anak boncel, nggak punya pengalaman. Konteksnya kan ada pertanyaan mengenai Prabowo dipasangkan dengan AHY. Saya bilang, sangat tidak mungkin kalau militer sama militer. Kedua, AHY itu kan belum punya pengalaman, masih 'boncel' dalam politik,"" ujar Arief saat dimintai konfirmasi, Senin (23/7/2018). Kendati demikian, Arief menyebut AHY memang punya potensi untuk menjadi pemimpin besar di masa yang akan datang. Menurutnya, AHY mesti ditempa terlebih dahulu agar lebih kuat. ""Sekarang kan gini, AHY itu harus dihina dan dikuatkan kalau dia ingin jadi seorang pemimpin besar. Dan AHY ini memang punya potensi pemimpin besar. Sekolahnya tinggi, lulusan ABRI. Tapi kan politik nggak bisa gitu. AHY ini harus ditempa, dikritik harus kuat. Jangan ujug-ujug lapor, baru dihina gitu,"" tuturnya. Namun Arief juga enggan menyatakan permintaan maaf kepada Partai Demokrat atas julukan 'boncel' tersebut. Padahal Ketum Gerindra sudah menegur Arief agar minta maaf. Arief berkilah selama ini tujuannya benar. ""Saya nggak mau minta maaflah. Nggaklah. Ngapain? Wong tujuan saya benar kok supaya AHY jadi kuat. Kan yang ngomong bukan saya aja. Banyak yang ngomong AHY seperti itu. Nah AHY harus buktikan,"" sebut Arief. Rumus Hitung Kemenangan Prabowo-Sandi Seusai pencoblosan pada 17 April 2019, Arief Poyuono juga sempat membeberkan asal-usul angka kemenangan Prabowo-Sandi di Pilpres 2019. Menurut dia, angka kemenangan Prabowo adalah hasil dari pembagian jumlah provinsi yang memenangkan Prabowo dengan jumlah total provinsi di Indonesia. ""Nah ini fakta ya kalau Prabowo-Sandi menang di Pilpres 2019 di 22 provinsi. Jadi 22/34 = 64,7 persen (Prabowo-Sandi), 12/34 = 35,3 persen (Jokowi-Maruf Amin),"" kata dia. ""Ini hitung matematika kasar aja ya. Jadi lembaga survei jangan coba-coba giring opini dengan hasil quick count-nya,"" sambungnya. Baca juga: Nggak Bayar Pajak Ikuti Saran Poyuono Siap-siap Kena Pidana Arief Mengaku Diancam Pada sebuah wawancara bersama Najwa Shihab di acara Mata Najwa, Arief pernah mengaku pihaknya menyembunyikan tempat penghitungan data internal rekapitulasi suara Prabowo-Sandi. Arief mengaku takut diancam dan diserbu ketika lokasi tempat itu bocor. ""Ya ada di suatu tempat dong, kita sembunyikan dong. Itu rahasia kita. (Takut ) diserbu, takut dibakar, takut diteror kan,"" kata Arief. ""Oleh siapa?"" tanya Najwa. ""Ya oleh orang-orang yang tidak menginginkan Prabowo menang,"" ujarnya. 'Apakah ada ancaman itu?' tanya Najwa lagi. ""Ada. Dari seseoranglah ya, dari seseorang yang ada di pihak sana,"" imbuh Arief Poyuono Mengusir Demokrat dari Koalisi Arief Poyuono juga pernah meminta PD keluar dari Koalisi Indonesia Adil Makmur pengusung Prabowo-Sandiaga. Poyuono meminta Ketum PD Susilo Bambang Yudhoyono atau SBY tak bersikap seperti serangga undur-undur. ""Demokrat sebaiknya keluar saja dari Koalisi Adil Makmur. Jangan elitenya dan Ketum kayak serangga undur-undur ya. Mau mundur dari koalisi saja pakai mencla-mencle segala,"" ucap Poyuono, Minggu (12/5). Menurut Poyuono, Demokrat juga dinilai tak memberikan kontribusi pada suara Prabowo-Sandi. Dia melihat kehadiran Demokrat justru menurunkan suara pasangan 02 itu. ""Monggo keluar saja deh, wong nggak ada pengaruhnya menghasilkan suara Prabowo-Sandi kok selama ini. Malah menurunkan suara, lo,"" ucapnya. Baca juga: BPN Prabowo-Sandi Khawatir Poyuono Bikin Masyarakat Kurang Simpati Arief Mengajak Tolak Bayar Pajak Tak cukup kenyang dengan sejumlah kontroversi, Arief pun kembali menuai kontroversi baru. Dia mengajak para pendukung Prabowo tak usah membayar pajak. Menurutnya, hal ini merupakan bentuk dari penolakan terhadap pemerintahan. ""Masyarakat yang telah memberikan pilihan pada Prabowo-Sandi tidak perlu lagi mengakui hasil Pilpres 2019, dengan kata lain, jika terus dipaksakan hasil Pilpres 2019 untuk membentuk pemerintahan baru, maka masyarakat tidak perlu lagi mengakui pemerintahan yang dihasilkan Pilpres 2019,"" kata Poyuono dalam keterangan tertulis kepada wartawan, Rabu (15/5/2019). ""Langkah-langkah yang bisa dilakukan masyarakat yang tidak mengakui hasil pemerintahan dari Pilpres 2019 di antaranya tolak bayar pajak kepada pemerintahan hasil Pilpres 2019 yang dihasilkan oleh KPU yang tidak legitimate. Itu adalah hak masyarakat karena tidak mengakui pemerintahan hasil Pilpres 2019,"" sambung Arief. Menanggapi hal ini, Tim Kampanye Nasional (TKN) Joko Widodo-Ma'ruf Amin menilai pernyataan Poyuono tersebut amat kacau. ""Poyuono semakin ngaco. Membayar pajak itu bukan hanya untuk kepentingan pemerintahan Jokowi, tetapi untuk kepentingan rakyat,"" kata jubir TKN, Ace Hasan Syadzily, kepada wartawan, Rabu (15/5/2019). Bahkan Ace juga mengatakan pernyataan Arief Poyuono untuk 'tolak bayar pajak' ini sudah bisa dimasukkan ke kategori pelanggaran hukum. ""Apa yang disampaikan Poyuono itu dapat dikategorikan tindakan melanggar hukum karena menyerukan masyarakat untuk tidak membayar pajak. Ini berbahaya. Katanya Pak Prabowo selalu menyerukan agar penerimaan negara terus ditingkatkan, eh malah anak buahnya menyuruh untuk tidak bayar pajak. Masa gara-gara kalah pilpres kita mau mengorbankan rakyat?"" sebut Ace. Sementara itu, Ketua Masyarakat Hukum Pidana dan Kriminologi (Mahupiki) Yenti Garnasih mengatakan membayar pajak merupakan kewajiban hukum. Jadi, jika ada yang menolak membayar pajak, hal tersebut sudah bisa dikategorikan sebagai pelanggaran hukum. ""Tidak boleh mengajak mogok bayar pajak, padahal itu kewajiban hukum, bahkan yang sengaja menunggak atau tidak bayar pajak adalah pelanggaran hukum dan ada juga sanksi pidana maksimal 6 tahun serta denda dan bayar pajak tertunggak,"" kata dia, saat berbincang dengan detikcom, Kamis (16/5/2019). (rdp/tor) arief poyuono kontroversi arief poyuono pilpres 2019 bpn badan pemenangan nasional prabowo demokrat pdip "
https://food.detik.com/info-kuliner/d-4551805/begini-aksi-wanita-yang-habiskan-642-udang-rebus-sekali-makan	Begini Aksi Wanita yang Habiskan 642 Udang Rebus Sekali Makan!	detikFood	 Jakarta - Meski bertubuh ramping, jawara makan ini pecahkan rekor baru dengan habiskan lebih dari 500 udang rebus dalam sekali makan. Aksinya direkam dan dibagikan di Twitter. Nama Molly Schuyler sebagai jawara makan profesional pasti sudah tak asing lagi di telinga penggemar kuliner. Usai melahap 360 nugget hingga tenggak dua galon minyak goreng, Molly baru-baru ini menyantap lebih dari 600 udang dalam sekali makan. Foto: Foodbeast Umumnya orang hanya bisa menghabiskan belasan udang rebus. Tapi kemarin, dalam waktu satu jam, Molly berhasil memakan sebanyak 642 udang rebus. Dilansir Foodbeast (15/5), Molly menantang dirinya untuk pecahkan rekor baru guna merayakan Hari Udang Nasional yang jatuh pekan lalu. Baca juga: Duh! Wanita Ini Nekat Tenggak Dua Galon Minyak Goreng Ia melakukannya di sebuah restoran seafod hits bernama San Pedro Fish Market Grille, California, Amerika Serikat. Tim Foodbeast pun merekam dan membagikan siaran langsung saat Molly dengan cepat menyantap ratusan udang rebus di Twitter. Foto: Foodbeast Molly menggigit bagian daging udang dan melemparkan ujung ekornya ke sebuah wadah. Di sampingnya tersaji segelas air putih dingin, teh hangat, dan susu. Perlahan tapi pasti, Molly pun menghabiskan seluruh udang rebus yang tersaji dihadapannya. Dilihat dari Health, satu buah udang ukuran sedang memiliki 7 kalori. Jika dihitung, dalam waktu satu jam, Molly mengasup sebanyak 4.494 kalori ke dalam tubuhnya. Angka itu lebih kecil dibanding saat Molly memecahkan rekor makan nugget pertengahan April lalu. Foto: Foodbeast Saat itu Molly berhasil menyantap sebanyak 360 nugget Burger King dalam waktu 1 jam 14 menit 33 detik. Jumlah tersebut setara dengan 5,3 kilogram daging ayam atau sekitar 15,300 total kalori. Dengan begitu, jawara makan itu pecahkan rekor yang sebelumnya dipegang oleh Darron Eats. Darron hanya menghabiskan sebanyak 300 nugget dalam 50 menit. Meski pecahkan rekor, Molly tetap menyebut bahwa dirinya bisa makan lebih banyak nugget asal teksturnya tidak mengeras begitu terkena suhu dingin. Baca juga: Happ! Wanita Ini Sanggup Melahap 360 Nugget dalam Sekali Makan (dwa/odi) jawara makan banyak jawara makan wanita makan raturan udang molly schuyler 
https://news.detik.com/berita-jawa-barat/d-4551755/detik-detik-koboi-tembak-rumah-warga-di-ciparay-bandung	Detik-detik Koboi Tembak Rumah Warga di Ciparay Bandung	detikNews	" Kabupaten Bandung - Kaca satu rumah dan tiga mobil warga di kompleks Baranangsiang Ciparay, Kabupaten Bandung, Jawa Barat, ditembak orang misterius. Aksi koboi itu berlangsung Selada (14/5) malam, sekitar pukul 23.45 WIB. Pemilik rumah, inisial DS, terkejut mendengar benda pecah di kediamannya. DS malam itu tinggal bersama anak dan cucunya. ""Ibu lagi di dalam rumah. Ada yang naik motor melintas, terus ada ledakan dan kaca pecah,"" ucap DS saat ditemui di rumahnya, Kamis (16/5/2018). DS bergegas keluar rumah. Ia penasaran juga dengan suara ledakan. ""Pas dilihat, ini kaca sudah begini (bolong) dan di bawah (lantai luar rumah) ada pelurunya,"" ujarnya. Baca juga: Warga Ciparay Bandung Resah Teror Koboi Tembak Rumah-Mobil Peluru membolongi kaca rumah itu berbentuk bulat. Perempuan tersebut tak mengenali pengendara sepeda motor yang diduga pelaku penembakan. Ia langsung menelepon aparat setempat atas teror tersebut. Tidak lama, kepala dusun bersama petugas keamanan dan disusul polisi datang ke rumahnya. ""Selain rumah ibu, ada tiga mobil di belakang (letaknya di belakang rumah DS). Jadi ada empat titik (penembakan),"" ucap DS. DS dan keluarganya waswas. Trauma melanda mereka. ""Sampai sekarang jadi waswas, enggak bisa tidur kalau ada motor (melintas),"" kata DS. Ia berharap polisi segera mengungkap motif dan menangkap sang koboi. Tidak ada korban jiwa dalam insiden penembakan tersebut. ""Jangan sampai ada yang seperti ini lagi, soalnya takut,"" ujar DS. (bbn/bbn) penembakan di bandung koboi di ciparay kabupaten bandung "
https://sport.detik.com/basket/d-4551619/hasil-nba-bucks-bungkam-raptors-di-game-1-final-wilayah-timur	Hasil NBA: Bucks Bungkam Raptors di Game 1 Final Wilayah Timur	detikSport	 Milwaukee - Milwaukee Bucks memenangi game 1 final NBA Wilayah Timur menghadapi Toronto Raptors. Giannis Antetokounmpo dkk unggul 108-100. Pada laga di Fiserv Forum, Kamis (16/5/2019) pagi WIB, Raptors sebenarnya berhasil melakukan start cepat. Mereka mampu unggul 34-23 di akhir kuarter pertama. Namun Bucks sebagai tuan rumah mulai bangkit setelah itu. Bucks mengejar ketertinggalan dan mulai mendekat 51-59 di akhir kuarter kedua. Di akhir kuarter ketiga, Bucks makin merapat 76-83. Puncaknya, Bucks tancap gas pada kuarter terakhir. Kejar-mengejar angka pun terjadi pada kuarter keempat. Bucks berbalik unggul 91-88 lewat tembakan tiga angka Khris Middleton saat laga tersisa 7 menit 50 detik. Baca juga: Hasil NBA: Curry Gemilang, Warriors Kalahkan Blazers Dua tembakan bebas Kawhi Leonard sempat membawa Raptors kembali unggul 100-98. Namun perolehan angka Raptors terhenti di sana. Sementara Bucks mencetak 10 angka beruntun untuk mengunci kemenangan. Bucks mencetak 32 poin di sepanjang kuarter keempat. Sedangkan Raptors hanya membukukan 17 poin. Tiga pemain Bucks mencatat double-double pada laga ini. Antetokounmpo menjadi salah satunya dengan membuat 24 poin dan 14 rebounds. Sementara itu, Khris Middleton membuat 11 poin dan 11 rebounds. Sedangkan Brook Lopez membukukan 29 poin dan 11 rebounds. Dari kubu Raptors, Kawhi Leonard menjadi pencetak angka terbanyak dengan 31 poin. Kyle Lowry menyusul dengan 30 poin. Game 2 akan dihelat di tempat yang sama pada Sabtu (18/5) pagi WIB. (nds/yna) nba 2017/2018 milwaukee bucks toronto raptors 
https://sport.detik.com/sepakbola/liga-spanyol/d-4551613/cara-griezmann-umumkan-kepergiannya-dikritik	Cara Griezmann Umumkan Kepergiannya Dikritik	Sepakbola	" Madrid - Antoine Griezmann memutuskan meninggalkan Atletico Madrid. Cara striker Prancis itu mengumumkan kepergiannya dikritik. Griezmann mengumumkan kepergiannya dari Atletico. Kendati baru memperpanjang kontraknya tahun lalu, penyerang 26 tahun itu memutuskan pindah pada akhir musim ini. Griezmann mengumumkan kepergiannya lewat media sosial pada Rabu (14/7/2019). Lewat Twitter, pemain yang santer diberitakan akan menuju Barcelona itu mengunggah video singkat yang isinya menjelaskan ia akan hengkang. Baca juga: Atletico Selalu di Hati Griezmann Video perpisahan berdurasi 2 menit 12 detik itu tampak sangat sederhana. Griezmann hanya mengenakan kaos polos berwarna hitam dan menjelaskan keputusannya. Cara Griezmann mengumumkan kepergiannya itu dikritik legenda klub, Kiko. Menurutnya, Atletico tak pantas mendapat ucapan selamat tinggal hanya lewat sepotong video, setelah apa yang dilakukan klub untuk mempertahankannya. Baca juga: Griezmann Kecewakan Presiden Atletico ""Ketika sebuah klub seperti Atletico berusaha keras untuk mempertahankannya, mereka tidak pantas mendapatkan video singkat,"" kata Kiko kepada El Larguero dari Cadena Ser, seperti dilansir Marca. Lebih lanjut, Kiko menilai Griezmann akan sulit digantikan. Oleh karena itu, kepergiannya bisa dianggap menghancurkan Atletico. ""Anda harus tahu cara membedakannya, dari perspektif olahraga, ia telah merusak Atleti. Sangat sulit menemukan pemain seperti dia. Anda tidak akan bisa menuntut emosi yang kuat darinya sebab dia bukan pemain asli Rojiblanco,"" sambung pria yang menyumbang satu gelar LaLiga dan Copa del Rey untuk Atletico tersebut. Baca juga: Griezmann Turun Gaji di Barcelona: Dibayar Rp 275 M per Musim (yna/nds) antoine griezmann atletico madrid "
https://news.detik.com/berita-jawa-barat/d-4551581/iwan-pengunggah-video-provokasi-adu-domba-tni-polri-dan-ultah-pki-ditahan	Iwan Pengunggah Video Provokasi Adu Domba TNI-Polri dan Ultah PKI Ditahan	detikNews	[Gambas:Video 20detik]
